method,seed,step,room,room_name,action,external_reward,prediction_error,learning_progress,empowerment,utility,tau,boredom,mode_shift,epsilon,action_entropy,shaped_reward
aed,0,2551,1,puzzle,2,1.0,0.0,1.8449551772558057e-57,0.9954291921094252,1.4931437881641378,1.5369103359369316,5.1906887664039045,0.0,0.05,0.15405767236812593,2.493143788164138
aed,0,2552,1,puzzle,2,1.0,0.0,1.752707418393016e-57,0.9954296309429568,1.4931444464144352,1.536941506489319,5.18257893881475,0.0,0.05,0.15405767236812593,2.4931444464144352
aed,0,2553,1,puzzle,2,1.0,0.0,1.665072047473364e-57,0.9954300694875049,1.4931451042312573,1.5369725244780288,5.174580569673374,0.0,0.05,0.15405767236812593,2.4931451042312576
aed,0,2554,1,puzzle,2,1.0,0.0,1.581818445099695e-57,0.9954305077434027,1.493145761615104,1.5370033906637142,5.166692393025251,0.0,0.05,0.15405767236812593,2.493145761615104
aed,0,2555,1,puzzle,2,1.0,0.0,1.502727522844712e-57,0.9954309457109819,1.493146418566473,1.537034105803228,5.158913156331754,0.0,0.05,0.15405767236812593,2.493146418566473
aed,0,2556,1,puzzle,2,1.0,0.0,1.4275911467024774e-57,0.9954313833905754,1.493147075085863,1.5370646706496411,5.151241620332215,0.0,0.05,0.15405767236812593,2.4931470750858633
aed,0,2557,1,puzzle,2,1.0,0.0,1.3562115893673535e-57,0.9954318207825141,1.4931477311737713,1.5370950859522619,5.143676558907383,0.0,0.05,0.15405767236812593,2.4931477311737713
aed,0,2558,1,puzzle,2,1.0,0.0,1.2884010098989851e-57,0.9954322578871305,1.4931483868306958,1.537125352456654,5.136216758944267,0.0,0.05,0.15405767236812593,2.493148386830696
aed,0,2559,1,puzzle,2,1.0,0.0,1.2239809594040339e-57,0.9954326947047517,1.4931490420571276,1.5371554709046562,5.128861020202352,0.0,0.05,0.15405767236812593,2.4931490420571274
aed,0,2560,1,puzzle,2,1.0,0.0,1.1627819114338313e-57,0.9954331312357104,1.4931496968535656,1.5371854420344007,5.121608155181164,0.0,0.05,0.15405767236812593,2.493149696853566
aed,0,2561,1,puzzle,2,1.0,0.0,1.1046428158621404e-57,0.9954335674803351,1.4931503512205027,1.5372152665803311,5.114456988989181,0.0,0.05,0.15405767236812593,2.4931503512205024
aed,0,2562,1,puzzle,2,1.0,0.0,1.0494106750690331e-57,0.9954340034389543,1.4931510051584314,1.5372449452732218,5.10740635921408,0.0,0.05,0.15405767236812593,2.493151005158431
aed,0,2563,1,puzzle,2,1.0,0.0,9.969401413155821e-58,0.9954344391118956,1.4931516586678433,1.5372744788401949,5.10045511579429,0.0,0.05,0.15405767236812593,2.493151658667843
aed,0,2564,1,puzzle,2,1.0,0.0,9.470931342498026e-58,0.9954348744994892,1.4931523117492338,1.53730386800474,5.093602120891853,0.0,0.05,0.15405767236812593,2.493152311749234
aed,0,2565,1,puzzle,2,1.0,0.0,8.99738477537312e-58,0.9954353096020584,1.4931529644030876,1.5373331134867319,5.086846248766578,0.0,0.05,0.15405767236812593,2.4931529644030874
aed,0,2566,1,puzzle,2,1.0,0.0,8.547515536604467e-58,0.9954357444199337,1.4931536166299004,1.5373622160024478,5.08018638565146,0.0,0.05,0.15405767236812593,2.4931536166299004
aed,0,2567,1,puzzle,2,1.0,0.0,8.120139759774257e-58,0.9954361789534387,1.4931542684301582,1.5373911762645864,5.073621429629373,0.0,0.05,0.15405767236812593,2.493154268430158
aed,0,2568,1,puzzle,2,1.0,0.0,7.714132771785527e-58,0.9954366132029001,1.4931549198043501,1.537419994982285,5.067150290511014,0.0,0.05,0.15405767236812593,2.49315491980435
aed,0,2569,1,puzzle,2,1.0,0.0,7.32842613319625e-58,0.9954370471686418,1.4931555707529627,1.5374486728611385,5.06077188971408,0.0,0.05,0.15405767236812593,2.493155570752963
aed,0,2570,1,puzzle,2,1.0,0.0,6.962004826536455e-58,0.9954374808509897,1.4931562212764846,1.5374772106032153,5.0544851601436696,0.0,0.05,0.15405767236812593,2.4931562212764846
aed,0,2571,1,puzzle,2,1.0,0.0,6.613904585209623e-58,0.9954379142502658,1.4931568713753989,1.5375056089070762,5.04828904607391,0.0,0.05,0.15405767236812593,2.493156871375399
aed,0,2572,1,puzzle,2,1.0,0.0,6.283209355949151e-58,0.995438347366796,1.4931575210501942,1.537533868467792,5.042182503030768,0.0,0.05,0.15405767236812593,2.493157521050194
aed,0,2573,1,puzzle,2,1.0,0.0,5.969048888151683e-58,0.9954387802009015,1.4931581703013523,1.5375619899769597,5.036164497676067,0.0,0.05,0.15405767236812593,2.4931581703013523
aed,0,2574,1,puzzle,2,1.0,0.0,5.670596443744096e-58,0.9954392127529065,1.4931588191293597,1.5375899741227217,5.030234007692668,0.0,0.05,0.15405767236812593,2.4931588191293597
aed,0,2575,1,puzzle,2,1.0,0.0,5.387066621556891e-58,0.995439645023131,1.4931594675346964,1.5376178215897816,5.024390021670826,0.0,0.05,0.15405767236812593,2.4931594675346966
aed,0,2576,1,puzzle,2,1.0,0.0,5.117713290479052e-58,0.9954400770118964,1.4931601155178447,1.5376455330594219,5.018631538995695,0.0,0.05,0.15405767236812593,2.4931601155178447
aed,0,2577,1,puzzle,2,1.0,0.0,4.861827625955095e-58,0.9954405087195244,1.4931607630792865,1.5376731092095213,5.012957569735973,0.0,0.05,0.15405767236812593,2.4931607630792865
aed,0,2578,1,puzzle,2,1.0,0.0,4.618736244657341e-58,0.995440940146334,1.493161410219501,1.5377005507145711,5.007367134533683,0.0,0.05,0.15405767236812593,2.4931614102195008
aed,0,2579,1,puzzle,2,1.0,0.0,4.3877994324244725e-58,0.9954413712926472,1.4931620569389707,1.5377278582456932,5.001859264495069,0.0,0.05,0.15405767236812593,2.4931620569389707
aed,0,2580,1,puzzle,2,1.0,0.0,4.1684094608032444e-58,0.995441802158782,1.493162703238173,1.5377550324706557,4.996433001082601,0.0,0.05,0.15405767236812593,2.493162703238173
aed,0,2581,1,puzzle,2,1.0,0.0,3.9599889877630895e-58,0.995442232745057,1.4931633491175855,1.5377820740538903,4.99108739600808,0.0,0.05,0.15405767236812593,2.4931633491175855
aed,0,2582,1,puzzle,2,1.0,0.0,3.761989538374933e-58,0.9954426630517912,1.493163994577687,1.5378089836565094,4.985821511126821,0.0,0.05,0.15405767236812593,2.493163994577687
aed,0,2583,1,puzzle,2,1.0,0.0,3.573890061456185e-58,0.9954430930793008,1.4931646396189513,1.5378357619363217,4.980634418332924,0.0,0.05,0.15405767236812593,2.4931646396189513
aed,0,2584,1,puzzle,2,1.0,0.0,3.3951955583833786e-58,0.9954435228279045,1.4931652842418568,1.5378624095478493,4.975525199455587,0.0,0.05,0.15405767236812593,2.493165284241857
aed,0,2585,1,puzzle,2,1.0,0.0,3.225435780464206e-58,0.9954439522979187,1.4931659284468781,1.5378889271423444,4.970492946156497,0.0,0.05,0.15405767236812593,2.493165928446878
aed,0,2586,1,puzzle,2,1.0,0.0,3.0641639914409948e-58,0.9954443814896593,1.493166572234489,1.5379153153678051,4.9655367598282485,0.0,0.05,0.15405767236812593,2.4931665722344887
aed,0,2587,1,puzzle,2,1.0,0.0,2.9109557918689433e-58,0.9954448104034415,1.4931672156051623,1.5379415748689917,4.960655751493795,0.0,0.05,0.15405767236812593,2.4931672156051623
aed,0,2588,1,puzzle,2,1.0,0.0,2.7654080022754984e-58,0.9954452390395818,1.4931678585593726,1.5379677062874437,4.955849041706928,0.0,0.05,0.15405767236812593,2.4931678585593726
aed,0,2589,1,puzzle,2,1.0,0.0,2.627137602161727e-58,0.9954456673983946,1.493168501097592,1.5379937102614945,4.951115760453762,0.0,0.05,0.15405767236812593,2.4931685010975917
aed,0,2590,1,puzzle,2,1.0,0.0,2.4957807220536397e-58,0.9954460954801927,1.493169143220289,1.5380195874262883,4.946455047055224,0.0,0.05,0.15405767236812593,2.493169143220289
aed,0,2591,1,puzzle,2,1.0,0.0,2.3709916859509563e-58,0.9954465232852912,1.4931697849279368,1.5380453384137966,4.941866050070532,0.0,0.05,0.15405767236812593,2.493169784927937
aed,0,2592,1,puzzle,2,1.0,0.0,2.2524421016534085e-58,0.9954469508140017,1.4931704262210026,1.5380709638528327,4.937347927201657,0.0,0.05,0.15405767236812593,2.4931704262210026
aed,0,2593,1,puzzle,2,1.0,0.0,2.1398199965707375e-58,0.9954473780666382,1.4931710670999574,1.5380964643690684,4.932899845198751,0.0,0.05,0.15405767236812593,2.4931710670999574
aed,0,2594,1,puzzle,2,1.0,0.0,2.0328289967422035e-58,0.995447805043513,1.4931717075652695,1.5381218405850496,4.928520979766543,0.0,0.05,0.15405767236812593,2.4931717075652697
aed,0,2595,1,puzzle,2,1.0,0.0,1.931187546905092e-58,0.995448231744937,1.4931723476174055,1.5381470931202113,4.9242105154716835,0.0,0.05,0.15405767236812593,2.4931723476174055
aed,0,2596,1,puzzle,2,1.0,0.0,1.834628169559838e-58,0.9954486581712204,1.4931729872568307,1.5381722225908945,4.919967645651031,0.0,0.05,0.15405767236812593,2.4931729872568305
aed,0,2597,1,puzzle,2,1.0,0.0,1.7428967610818445e-58,0.9954490843226771,1.4931736264840156,1.53819722961036,4.915791572320865,0.0,0.05,0.15405767236812593,2.4931736264840154
aed,0,2598,1,puzzle,2,1.0,0.0,1.6557519230277526e-58,0.9954495101996138,1.4931742652994207,1.5382221147888053,4.911681506087041,0.0,0.05,0.15405767236812593,2.4931742652994204
aed,0,2599,1,puzzle,2,1.0,0.0,1.5729643268763635e-58,0.9954499358023413,1.493174903703512,1.538246878733379,4.907636666056038,0.0,0.05,0.15405767236812593,2.493174903703512
aed,0,2600,1,puzzle,2,1.0,0.0,1.4943161105325456e-58,0.9954503611311688,1.4931755416967532,1.5382715220481957,4.9036562797469205,0.0,0.05,0.15405767236812593,2.493175541696753
aed,0,2601,1,puzzle,2,1.0,0.0,1.4196003050059206e-58,0.9954507861864054,1.493176179279608,1.5382960453343528,4.899739583004196,0.0,0.05,0.15405767236812593,2.493176179279608
aed,0,2602,1,puzzle,2,1.0,0.0,1.3486202897556249e-58,0.9954512109683593,1.493176816452539,1.5383204491899438,4.89588581991156,0.0,0.05,0.15405767236812593,2.493176816452539
aed,0,2603,1,puzzle,2,1.0,0.0,1.2811892752678408e-58,0.9954516354773367,1.4931774532160051,1.538344734210074,4.892094242706513,0.0,0.05,0.15405767236812593,2.4931774532160054
aed,0,2604,1,puzzle,2,1.0,0.0,1.2171298115044496e-58,0.9954520597136467,1.49317808957047,1.538368900986876,4.888364111695854,0.0,0.05,0.15405767236812593,2.49317808957047
aed,0,2605,1,puzzle,2,1.0,0.0,1.1562733209292273e-58,0.9954524836775943,1.4931787255163915,1.5383929501095235,4.884694695172027,0.0,0.05,0.15405767236812593,2.4931787255163913
aed,0,2606,1,puzzle,2,1.0,0.0,1.0984596548827648e-58,0.9954529073694873,1.493179361054231,1.538416882164247,4.881085269330323,0.0,0.05,0.15405767236812593,2.493179361054231
aed,0,2607,1,puzzle,2,1.0,0.0,1.0435366721386263e-58,0.9954533307896304,1.4931799961844456,1.538440697734348,4.877535118186922,0.0,0.05,0.15405767236812593,2.4931799961844456
aed,0,2608,1,puzzle,2,1.0,0.0,9.91359838531696e-59,0.9954537539383287,1.493180630907493,1.538464397400214,4.874043533497774,0.0,0.05,0.15405767236812593,2.493180630907493
aed,0,2609,1,puzzle,2,1.0,0.0,9.417918466051111e-59,0.9954541768158871,1.4931812652238308,1.538487981739332,4.870609814678298,0.0,0.05,0.15405767236812593,2.4931812652238308
aed,0,2610,1,puzzle,2,1.0,0.0,8.947022542748543e-59,0.9954545994226106,1.4931818991339159,1.5385114513263047,4.867233268723904,0.0,0.05,0.15405767236812593,2.4931818991339156
aed,0,2611,2,mastered,1,0.0,0.0,8.499671415611124e-59,0.9954940913736653,1.4932411370604979,1.5385350997549758,4.863854898731143,0.0,0.05,0.15405767236812593,1.4932411370604979
aed,0,2612,1,puzzle,1,0.0,0.0,8.074687844830575e-59,0.8996819814733379,1.3495229722100068,1.537840039117251,5.003533416651075,0.0,0.05,0.15405767236812593,1.3495229722100068
aed,0,2613,1,puzzle,2,1.0,0.0,7.670953452589035e-59,0.9954945109202902,1.4932417663804354,1.537867047753567,4.9981233638576965,0.0,0.05,0.15405767236812593,2.4932417663804354
aed,0,2614,1,puzzle,2,1.0,0.0,7.287405779959571e-59,0.9954949301983496,1.4932423952975244,1.5378939244912868,4.992793659412882,0.0,0.05,0.15405767236812593,2.4932423952975244
aed,0,2615,1,puzzle,2,1.0,0.0,6.923035490961609e-59,0.9954953492081454,1.493243023812218,1.5379206699878916,4.987543368994427,0.0,0.05,0.15405767236812593,2.493243023812218
aed,0,2616,1,puzzle,2,1.0,0.0,6.576883716413517e-59,0.9954957679499764,1.4932436519249646,1.5379472848975768,4.982371568277094,0.0,0.05,0.15405767236812593,2.4932436519249643
aed,0,2617,1,puzzle,2,1.0,0.0,6.248039530592841e-59,0.9954961864241437,1.4932442796362155,1.53797376987127,4.977277342829378,0.0,0.05,0.15405767236812593,2.4932442796362153
aed,0,2618,1,puzzle,2,1.0,0.0,5.9356375540632065e-59,0.9954966046309479,1.4932449069464218,1.5380001255566458,4.972259788011309,0.0,0.05,0.15405767236812593,2.4932449069464218
aed,0,2619,1,puzzle,2,1.0,0.0,5.638855676360044e-59,0.9954970225706871,1.4932455338560306,1.5380263525981426,4.967318008873307,0.0,0.05,0.15405767236812593,2.4932455338560304
aed,0,2620,1,puzzle,2,1.0,0.0,5.356912892542047e-59,0.9954974402436594,1.493246160365489,1.5380524516369793,4.962451120056064,0.0,0.05,0.15405767236812593,2.493246160365489
aed,0,2621,1,puzzle,2,1.0,0.0,5.089067247914942e-59,0.9954978576501627,1.4932467864752441,1.5380784233111708,4.95765824569143,0.0,0.05,0.15405767236812593,2.493246786475244
aed,0,2622,1,puzzle,2,1.0,0.0,4.83461388551919e-59,0.9954982747904959,1.493247412185744,1.5381042682555437,4.952938519304315,0.0,0.05,0.15405767236812593,2.493247412185744
aed,0,2623,1,puzzle,2,1.0,0.0,4.592883191243227e-59,0.9954986916649562,1.4932480374974344,1.538129987101753,4.94829108371559,0.0,0.05,0.15405767236812593,2.4932480374974344
aed,0,2624,1,puzzle,0,1.0,0.0,4.363239031681068e-59,0.9955383532397848,1.4933075298596772,1.5381558748155426,4.9436565178343,0.0,0.05,0.15405767236812593,2.493307529859677
aed,0,2625,1,puzzle,2,1.0,0.0,4.14507708009702e-59,0.9955387669449458,1.4933081504174188,1.538181636193552,4.9390934384320895,0.0,0.05,0.15405767236812593,2.493308150417419
aed,0,2626,1,puzzle,2,1.0,0.0,3.9378232260921708e-59,0.9955391803865741,1.4933087705798611,1.5382072718654836,4.934601005333391,0.0,0.05,0.15405767236812593,2.493308770579861
aed,0,2627,1,puzzle,2,1.0,0.0,3.740932064787551e-59,0.9955395935649648,1.4933093903474473,1.5382327824578934,4.930178387390503,0.0,0.05,0.15405767236812593,2.4933093903474473
aed,0,2628,1,puzzle,2,1.0,0.0,3.5538854615481797e-59,0.9955400064804093,1.493310009720614,1.538258168594207,4.925824762390191,0.0,0.05,0.15405767236812593,2.493310009720614
aed,0,2629,1,puzzle,2,1.0,0.0,3.37619118847077e-59,0.9955404191332018,1.4933106286998026,1.5382834308947348,4.921539316961222,0.0,0.05,0.15405767236812593,2.4933106286998026
aed,0,2630,1,puzzle,2,1.0,0.0,3.207381629047231e-59,0.9955408315236339,1.4933112472854508,1.5383085699766885,4.917321246482847,0.0,0.05,0.15405767236812593,2.493311247285451
aed,0,2631,1,puzzle,2,1.0,0.0,3.0470125475948682e-59,0.9955412436519978,1.4933118654779967,1.538333586454195,4.913169754994216,0.0,0.05,0.15405767236812593,2.4933118654779967
aed,0,2632,1,puzzle,2,1.0,0.0,2.894661920215122e-59,0.9955416555185865,1.49331248327788,1.5383584809383133,4.9090840551047075,0.0,0.05,0.15405767236812593,2.49331248327788
aed,0,2633,1,puzzle,2,1.0,0.0,2.7499288242043687e-59,0.9955420671236892,1.4933131006855338,1.5383832540370492,4.905063367905176,0.0,0.05,0.15405767236812593,2.493313100685534
aed,0,2634,1,puzzle,2,1.0,0.0,2.612432382994149e-59,0.9955424784675979,1.4933137177013969,1.5384079063553708,4.901106922880098,0.0,0.05,0.15405767236812593,2.4933137177013966
aed,0,2635,1,puzzle,2,1.0,0.0,2.4818107638444407e-59,0.9955428895506021,1.4933143343259032,1.5384324384952235,4.897213957820618,0.0,0.05,0.15405767236812593,2.493314334325903
aed,0,2636,1,puzzle,2,1.0,0.0,2.3577202256522172e-59,0.9955433003729924,1.4933149505594887,1.538456851055545,4.893383718738469,0.0,0.05,0.15405767236812593,2.4933149505594887
aed,0,2637,1,puzzle,2,1.0,0.0,2.2398342143696064e-59,0.9955437109350567,1.493315566402585,1.5384811446322801,4.889615459780779,0.0,0.05,0.15405767236812593,2.4933155664025852
aed,0,2638,1,puzzle,2,1.0,0.0,2.12784250365113e-59,0.9955441212370839,1.4933161818556258,1.5385053198183969,4.885908443145743,0.0,0.05,0.15405767236812593,2.4933161818556258
aed,0,2639,1,puzzle,2,1.0,0.0,2.0214503784685717e-59,0.9955445312793638,1.4933167969190457,1.5385293772039002,4.8822619389991395,0.0,0.05,0.15405767236812593,2.4933167969190455
aed,0,2640,1,puzzle,2,1.0,0.0,1.920377859545146e-59,0.9955449410621835,1.4933174115932752,1.538553317375847,4.87867522539172,0.0,0.05,0.15405767236812593,2.4933174115932752
aed,0,2641,1,puzzle,2,1.0,0.0,1.8243589665678883e-59,0.9955453505858298,1.4933180258787448,1.5385771409183615,4.875147588177419,0.0,0.05,0.15405767236812593,2.493318025878745
aed,0,2642,1,puzzle,2,1.0,0.0,1.7331410182394896e-59,0.9955457598505901,1.493318639775885,1.538600848412649,4.871678320932409,0.0,0.05,0.15405767236812593,2.493318639775885
aed,0,2643,1,puzzle,2,1.0,0.0,1.6464839673275176e-59,0.9955461688567523,1.4933192532851285,1.5386244404370113,4.868266724874967,0.0,0.05,0.15405767236812593,2.4933192532851285
aed,0,2644,1,puzzle,2,1.0,0.0,1.564159768961143e-59,0.9955465776046005,1.4933198664069007,1.5386479175668606,4.864912108786177,0.0,0.05,0.15405767236812593,2.4933198664069005
aed,0,2645,1,puzzle,2,1.0,0.0,1.4859517805130839e-59,0.9955469860944217,1.4933204791416326,1.5386712803747344,4.861613788931417,0.0,0.05,0.15405767236812593,2.493320479141633
aed,0,2646,1,puzzle,2,1.0,0.0,1.4116541914874299e-59,0.9955473943265004,1.4933210914897506,1.5386945294303096,4.858371088982662,0.0,0.05,0.15405767236812593,2.493321091489751
aed,0,2647,1,puzzle,2,1.0,0.0,1.3410714819130596e-59,0.9955478023011217,1.4933217034516826,1.5387176653004164,4.855183339941569,0.0,0.05,0.15405767236812593,2.4933217034516826
aed,0,2648,1,puzzle,2,1.0,0.0,1.2740179078174056e-59,0.9955482100185693,1.493322315027854,1.5387406885490535,4.852049880063353,0.0,0.05,0.15405767236812593,2.493322315027854
aed,0,2649,1,puzzle,2,1.0,0.0,1.2103170124265362e-59,0.9955486174791285,1.4933229262186927,1.5387635997374018,4.848970054781429,0.0,0.05,0.15405767236812593,2.493322926218693
aed,0,2650,1,puzzle,2,1.0,0.0,1.149801161805207e-59,0.99554902468308,1.49332353702462,1.5387863994238378,4.845943216632832,0.0,0.05,0.15405767236812593,2.49332353702462
aed,0,2651,1,puzzle,2,1.0,0.0,1.0923111037149483e-59,0.9955494316307095,1.4933241474460643,1.538809088163949,4.842968725184388,0.0,0.05,0.15405767236812593,2.4933241474460646
aed,0,2652,1,puzzle,2,1.0,0.0,1.0376955485292e-59,0.9955498383222985,1.4933247574834478,1.5388316665105464,4.840045946959643,0.0,0.05,0.15405767236812593,2.493324757483448
aed,0,2653,1,puzzle,2,1.0,0.0,9.858107711027411e-60,0.9955502447581293,1.493325367137194,1.5388541350136797,4.8371742553665324,0.0,0.05,0.15405767236812593,2.493325367137194
aed,0,2654,1,puzzle,2,1.0,0.0,9.365202325476017e-60,0.9955506509384836,1.4933259764077254,1.53887649422065,4.834353030625792,0.0,0.05,0.15405767236812593,2.4933259764077254
aed,0,2655,1,puzzle,2,1.0,0.0,8.89694220920223e-60,0.9955510568636414,1.493326585295462,1.5388987446760243,4.831581659700096,0.0,0.05,0.15405767236812593,2.493326585295462
aed,0,2656,1,puzzle,2,1.0,0.0,8.452095098742101e-60,0.9955514625338849,1.4933271938008275,1.5389208869216482,4.8288595362239155,0.0,0.05,0.15405767236812593,2.4933271938008277
aed,0,2657,1,puzzle,2,1.0,0.0,8.029490343805021e-60,0.9955518679494942,1.4933278019242413,1.5389429214966612,4.826186060434097,0.0,0.05,0.15405767236812593,2.4933278019242415
aed,0,2658,1,puzzle,2,1.0,0.0,7.628015826614757e-60,0.9955522731107489,1.4933284096661232,1.5389648489375085,4.823560639101141,0.0,0.05,0.15405767236812593,2.4933284096661232
aed,0,2659,1,puzzle,2,1.0,0.0,7.246615035284014e-60,0.9955526780179275,1.4933290170268911,1.5389866697779553,4.820982685461194,0.0,0.05,0.15405767236812593,2.493329017026891
aed,0,2660,1,puzzle,2,1.0,0.0,6.884284283519827e-60,0.9955530826713108,1.4933296240069662,1.5390083845491005,4.818451619148716,0.0,0.05,0.15405767236812593,2.4933296240069662
aed,0,2661,1,puzzle,2,1.0,0.0,6.540070069343838e-60,0.9955534870711759,1.4933302306067637,1.539029993779389,4.8159668661298545,0.0,0.05,0.15405767236812593,2.4933302306067637
aed,0,2662,1,puzzle,2,1.0,0.0,6.213066565876632e-60,0.9955538912178019,1.4933308368267029,1.5390514979946255,4.813527858636478,0.0,0.05,0.15405767236812593,2.493330836826703
aed,0,2663,1,puzzle,2,1.0,0.0,5.9024132375828e-60,0.9955542951114661,1.493331442667199,1.5390728977179884,4.811134035100903,0.0,0.05,0.15405767236812593,2.4933314426671993
aed,0,2664,1,puzzle,2,1.0,0.0,5.60729257570367e-60,0.995554698752447,1.4933320481286705,1.539094193470042,4.808784840091265,0.0,0.05,0.15405767236812593,2.4933320481286705
aed,0,2665,1,puzzle,2,1.0,0.0,5.326927946918488e-60,0.9955551021410187,1.493332653211528,1.5391153857687494,4.806479724247573,0.0,0.05,0.15405767236812593,2.493332653211528
aed,0,2666,1,puzzle,2,1.0,0.0,5.060581549572549e-60,0.9955555052774595,1.4933332579161893,1.5391364751294867,4.804218144218395,0.0,0.05,0.15405767236812593,2.4933332579161895
aed,0,2667,1,puzzle,2,1.0,0.0,4.807552472093926e-60,0.9955559081620454,1.493333862243068,1.5391574620650545,4.801999562598198,0.0,0.05,0.15405767236812593,2.493333862243068
aed,0,2668,1,puzzle,2,1.0,0.0,4.5671748484892395e-60,0.9955563107950509,1.4933344661925765,1.5391783470856921,4.799823447865331,0.0,0.05,0.15405767236812593,2.4933344661925765
aed,0,2669,1,puzzle,2,1.0,0.0,4.3388161060647705e-60,0.9955567131767524,1.4933350697651286,1.5391991306990893,4.797689274320639,0.0,0.05,0.15405767236812593,2.493335069765129
aed,0,2670,1,puzzle,2,1.0,0.0,4.121875300761531e-60,0.995557115307424,1.493335672961136,1.5392198134103996,4.795596522026696,0.0,0.05,0.15405767236812593,2.493335672961136
aed,0,2671,1,puzzle,2,1.0,0.0,3.915781535723452e-60,0.9955575171873391,1.4933362757810087,1.5392403957222527,4.793544676747673,0.0,0.05,0.15405767236812593,2.493336275781009
aed,0,2672,1,puzzle,2,1.0,0.0,3.719992458937283e-60,0.9955579188167737,1.4933368782251606,1.5392608781347672,4.791533229889803,0.0,0.05,0.15405767236812593,2.4933368782251604
aed,0,2673,1,puzzle,2,1.0,0.0,3.533992835990422e-60,0.9955583201959987,1.493337480293998,1.5392812611455633,4.789561678442469,0.0,0.05,0.15405767236812593,2.493337480293998
aed,0,2674,1,puzzle,2,1.0,0.0,3.3572931941908927e-60,0.9955587213252896,1.4933380819879343,1.5393015452497751,4.787629524919885,0.0,0.05,0.15405767236812593,2.4933380819879343
aed,0,2675,1,puzzle,2,1.0,0.0,3.18942853448135e-60,0.9955591222049166,1.493338683307375,1.539321730940063,4.785736277303375,0.0,0.05,0.15405767236812593,2.4933386833073747
aed,0,2676,1,puzzle,2,1.0,0.0,3.0299571077572837e-60,0.9955595228351528,1.493339284252729,1.5393418187066266,4.783881448984239,0.0,0.05,0.15405767236812593,2.493339284252729
aed,0,2677,1,puzzle,2,1.0,0.0,2.878459252369421e-60,0.9955599232162704,1.4933398848244055,1.5393618090372154,4.782064558707207,0.0,0.05,0.15405767236812593,2.4933398848244055
aed,0,2678,1,puzzle,2,1.0,0.0,2.734536289750949e-60,0.9955603233485404,1.4933404850228107,1.5393817024171434,4.780285130514467,0.0,0.05,0.15405767236812593,2.4933404850228107
aed,0,2679,1,puzzle,2,1.0,0.0,2.597809475263398e-60,0.9955607232322338,1.4933410848483506,1.5394014993292995,4.778542693690271,0.0,0.05,0.15405767236812593,2.4933410848483506
aed,0,2680,1,puzzle,2,1.0,0.0,2.467919001500231e-60,0.995561122867621,1.4933416843014315,1.5394212002541603,4.776836782706097,0.0,0.05,0.15405767236812593,2.4933416843014315
aed,0,2681,1,puzzle,2,1.0,0.0,2.3445230514252173e-60,0.9955615222549709,1.4933422833824563,1.5394408056698017,4.775166937166381,0.0,0.05,0.15405767236812593,2.4933422833824563
aed,0,2682,1,puzzle,2,1.0,0.0,2.2272968988539556e-60,0.9955619213945542,1.4933428820918313,1.5394603160519118,4.773532701754798,0.0,0.05,0.15405767236812593,2.4933428820918313
aed,0,2683,1,puzzle,2,1.0,0.0,2.115932053911261e-60,0.995562320286641,1.4933434804299615,1.539479731873802,4.77193362618109,0.0,0.05,0.15405767236812593,2.4933434804299615
aed,0,2684,1,puzzle,2,1.0,0.0,2.0101354512156983e-60,0.995562718931498,1.493344078397247,1.5394990536064193,4.770369265128451,0.0,0.05,0.15405767236812593,2.493344078397247
aed,0,2685,1,puzzle,2,1.0,0.0,1.9096286786549114e-60,0.9955631173293961,1.493344675994094,1.5395182817183577,4.76883917820143,0.0,0.05,0.15405767236812593,2.493344675994094
aed,0,2686,1,puzzle,2,1.0,0.0,1.8141472447221682e-60,0.9955635154806007,1.4933452732209012,1.5395374166758704,4.767342929874385,0.0,0.05,0.15405767236812593,2.493345273220901
aed,0,2687,1,puzzle,2,1.0,0.0,1.7234398824860607e-60,0.9955639133853806,1.493345870078071,1.5395564589428814,4.765880089440452,0.0,0.05,0.15405767236812593,2.493345870078071
aed,0,2688,1,puzzle,2,1.0,0.0,1.6372678883617577e-60,0.9955643110440034,1.4933464665660052,1.5395754089809972,4.764450230961039,0.0,0.05,0.15405767236812593,2.4933464665660052
aed,0,2689,1,puzzle,2,1.0,0.0,1.5554044939436671e-60,0.9955647084567347,1.493347062685102,1.5395942672495178,4.763052933215844,0.0,0.05,0.15405767236812593,2.493347062685102
aed,0,2690,1,puzzle,2,1.0,0.0,1.477634269246483e-60,0.9955651056238416,1.4933476584357623,1.539613034205449,4.761687779653372,0.0,0.05,0.15405767236812593,2.4933476584357623
aed,0,2691,1,puzzle,2,1.0,0.0,1.40375255578416e-60,0.9955655025455897,1.4933482538183847,1.5396317103035138,4.760354358341967,0.0,0.05,0.15405767236812593,2.4933482538183847
aed,0,2692,1,puzzle,2,1.0,0.0,1.3335649279949536e-60,0.9955658992222451,1.4933488488333677,1.539650295996163,4.759052261921343,0.0,0.05,0.15405767236812593,2.4933488488333677
aed,0,2693,1,puzzle,2,1.0,0.0,1.2668866815952033e-60,0.9955662956540716,1.4933494434811074,1.5396687917335878,4.75778108755461,0.0,0.05,0.15405767236812593,2.493349443481107
aed,0,2694,1,puzzle,0,1.0,0.0,1.203542347515444e-60,0.9956048552163596,1.4934072828245393,1.5396874841890427,4.756483478043568,0.0,0.05,0.15405767236812593,2.4934072828245393
